call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
45,48.929857255502675,81.93174983968892,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,29.0,328705.6180858176,617273.873802455,16.3348435,31.2970861,0.0117,0.0227,55.86958666666669,103.63342000000007,24996.764692282995,21840.031263260764,130.86,166.47568627450983,81.69505221282427,49.48611851416108,599504.5444192142,359979.70139848447,1280.0,640.0,30.0,30.0,28.884135400000016,3.6340692,106.85427262626266,4.276798106060611,0.3077089,0.28856990000000005,0.0,0.0,0.0,0.0,0.30281829999999993,0.280563,0.31466659999999996,0.2751251999999999,48961.4468931,78856.564368
46,39.88649512142282,5.801650182696507,0.0,0.0,480.0,960.0,270.0,540.0,0.209,3.310400000000003,28.0,4.4,189798.38447609724,50617.5033603538,33.1287912,45.923948,0.016900000000000002,0.09040000000000004,107.96121425287363,278.20815652173894,18710.48186012052,15907.899180654698,380.7018181818181,525.6571428571431,11.506585194131617,38.95896549854513,92344.59485202271,185252.99525934574,960.0,480.0,4.2,29.0,75.2892491,22.880868500000002,710.4614836734714,28.329477168367383,0.3253464,0.3414701,0.0,0.0,0.01914062500000001,0.0078125,0.3896909,0.3100955,0.5842364000000003,0.4848179999999999,59893.2106731,102808.02225600001
47,153.31292617246712,162.23261210854105,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.241,29.0,29.3,1307334.5951319502,1390378.4065430544,21.497932499999997,39.0805023,0.009699999999999999,0.013699999999999999,33.33233333333332,60.85735666666666,20460.989679521143,16016.008485724326,49.713333333333296,83.99564586357047,160.7200315517556,164.3272519226864,1377897.9130808674,1376274.6393508203,1280.0,1280.0,30.0,30.0,8.500037299999999,2.4020672,2.527044775280894,0.0008237154150190299,0.2720277,0.2718006,0.0,0.0,0.0,0.0,0.27458319999999997,0.2719897,0.2719042,0.2712321999999999,59862.8998611,102992.91873599999
48,32.99090603774063,31.611511387093937,0.0,0.0,320.0,480.0,180.0,270.0,0.261,0.838,29.0,18.4,120939.66249234768,196621.19499034213,29.5445794,49.33521640000001,0.024400000000000005,0.020800000000000003,79.18100155728587,160.82976903225816,21586.240731356036,1591.076630667205,274.76705882352934,382.66666666666663,31.188979623065066,32.98216705896667,194771.36592137098,122893.95349943839,480.0,320.0,19.0,30.0,16.7093196,21.0815494,69.87279279907085,81.70894961685835,0.8373261999999999,0.7862638,0.0,0.0,0.00390625,0.0,0.9340852000000001,0.785696,1.0200288000000002,0.7920562,61106.365026,104510.25110400001
49,42.0079422708084,33.00967237647788,0.0,0.0,640.0,640.0,360.0,360.0,0.0,0.514,28.0,28.0,273624.53617659444,177181.7701470472,52.331676,42.336012,0.017,0.043,130.2716333333334,132.59479310344824,12022.35184757415,23225.24180235103,315.41666666666686,277.8571428571428,29.981650615422776,43.00523940976581,183367.7751639257,277337.7885880395,640.0,640.0,23.0,30.0,38.71861,36.606566,240.89680000000004,75.51241304347825,0.993713,0.8366089999999999,0.0,0.0,0.0,0.0,1.316879,0.858856,1.113876,0.906662,60231.054555,103110.23328
50,148.97407570481158,162.0090147448558,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1254027.6046761447,1365934.9589187799,35.0459205,23.489868400000002,0.013,0.01,61.35000333333311,37.27287333333332,7476.800361469564,15566.64194388202,58.600000000000044,39.99999999999999,162.9535957193039,155.37514210230972,1362058.2267539708,1310185.5961920146,1280.0,1280.0,30.0,29.0,1.8756852000000002,3.4981376000000006,0.00110095131683902,0.00081843592964884,0.7715103999999999,0.7728411999999999,0.0,0.0,0.0,0.0,0.7716248,0.7728375,0.7717425,0.7725894999999999,60007.81788540001,98352.066384
51,31.224672143196287,8.006753123067238,0.0,0.0,320.0,640.0,180.0,360.0,0.223,1.774,28.2,15.4,120236.8424545717,42717.53630913238,28.725893600000003,28.975604,0.0158,0.062,95.78303333333334,173.1907866666667,16371.4608110189,18129.558214446126,158.36436037829765,736.7600000000003,24.211821535783326,32.20729208532386,145129.3303290906,124047.67031630175,640.0,320.0,11.0,29.0,35.77888840000001,15.512813,334.7836287356323,75.46959297377542,0.3000762,0.14858699999999997,0.05156250000000001,0.0,0.18359375,0.0,0.5328432,0.12299839999999998,0.3415744,0.1572482,60232.5431946,102590.192544
52,161.8987286015941,155.03623419221415,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1371508.510749426,1311818.7919881903,25.3543102,26.8057668,0.01,0.01,38.55747333333335,39.926520000000025,7871.886442009468,3099.832226657212,40.0,40.000000000000014,158.27001545929207,164.9806637242721,1338426.3978128105,1409567.9589841596,1280.0,1280.0,30.0,30.0,0.8346604,1.002888,0.0010887489465307,0.0007920903954804601,0.12316559999999994,0.12211879999999996,0.0,0.0,0.0,0.0,0.12233,0.1233828,0.1222137999999999,0.1216886,61114.8641544,104403.331776
53,159.602223818618,139.5954046433665,0.0,0.0,1280.0,1280.0,720.0,720.0,0.216,0.0,29.2,29.0,1361945.3169018056,1170912.0382955403,31.2731734,23.8326518,0.013,0.01,52.88951333333333,40.7066,22963.70916353763,14896.699832004233,47.366808510638315,64.29473684210528,149.5926336049217,159.03487884960532,1281009.4458759865,1343201.5080401895,1280.0,1280.0,30.0,30.0,1.7323237999999999,4.5658601999999995,0.0011202895789679,0.22070732559987186,0.5720761999999999,0.5712588,0.0,0.0,0.0,0.0,0.571649,0.5713352,0.5712735999999999,0.5714266,59723.586417599996,102752.294784
54,142.99151566376008,156.9771910586638,25.0,16.0,1280.0,1280.0,720.0,720.0,0.531,0.977,27.3,28.3,1180455.4841661204,1326776.145978422,203.37077209999998,190.0880746,0.027,0.026,372.5179933333334,334.72140241935483,14571.587315892795,25658.091464320856,238.4823529411765,240.92941176470586,164.9206236360174,151.45390034393043,1359662.4275645362,1275848.8414945917,1280.0,1280.0,30.0,30.0,42.0890328,55.5178723,12.168453655294659,31.221542003377905,0.4450335999999999,0.4354262,0.0,0.0,0.013281249999999994,0.00390625,0.44377779999999994,0.4350433999999999,0.44402749999999996,0.4363081,60884.4147534,104182.26912
55,156.1503230192674,165.30158054496457,0.0,0.0,1280.0,1280.0,720.0,720.0,0.208,0.0,30.0,30.0,1331158.654898678,1405966.9553325833,37.7646302,31.2498322,0.013,0.0148,63.20264666666666,46.971466666666636,21043.1325773566,20631.061690466602,56.740000000000016,88.5942857142857,167.10647271089908,160.3119328694723,1403109.7424639403,1357481.1953006268,1280.0,1280.0,31.0,29.0,3.0487322,4.070251,0.00113647548085304,0.00078344466510344,0.5729122,0.5742158,0.0,0.0,0.0,0.0,0.5727568,0.5731748,0.5736661999999999,0.5722902,59837.83911,102613.428384
56,35.199413199676634,10.996807757472782,0.0,0.0,480.0,640.0,270.0,360.0,0.0,2.1486000000000005,23.6,8.8,196435.00165155987,55103.09338724076,46.762449600000004,51.4954564,0.02,0.06700000000000002,114.63584666666668,281.4289971291867,4895.899743749909,20534.60067296905,218.53999999999976,482.97981451172933,13.603001119274872,36.96691405123242,80029.82305875007,202439.27297888303,640.0,480.0,10.600000000000001,30.0,52.5841038,22.9190232,255.3663385629532,49.42838620689657,0.4587918,0.30559379999999997,0.0,0.0,0.04296875,0.0,0.38341959999999997,0.2804566,0.6138488,0.365503,59650.85952,103208.25763200001
57,33.18403042579139,44.193082935090985,0.0,0.0,480.0,1280.0,270.0,720.0,0.0,1.6604000000000005,18.6,15.000000000000004,189672.4923856719,352968.44943126524,38.7066862,69.00936779999999,0.021400000000000002,0.05700000000000003,127.54162770398489,244.67254761904763,9444.430786876741,16410.920647731524,73.63455149501664,346.4,45.9723267292143,32.881249624431,372590.0209837832,184853.1312681169,1280.0,480.0,14.400000000000002,19.6,119.4975448,25.3114352,202.49811849390937,40.59197882978724,0.5035002000000001,0.4258846,0.0,0.0,0.00390625,0.0,0.5207486,0.4215513999999999,0.4910032,0.42415459999999994,60101.8464942,102418.34726400001
58,157.04384887359353,159.3641433795293,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1319557.6821321286,1355280.1896499202,39.8277249,24.021498800000003,0.011900000000000003,0.011,63.170286666666634,40.07265666666665,17360.101235186765,19329.73009454711,50.53999999999993,57.128571428571426,161.06280893747754,158.97728467188426,1359196.9748908116,1333915.0635500127,1280.0,1280.0,30.0,30.0,3.5338555,2.0075674,0.0010158167701859102,0.0008944521138903001,0.7785141,0.7729098,0.0,0.0,0.0,0.0,0.7924434,0.7764119,0.7816161,0.7709763999999999,60112.5403032,103089.09796800002
59,81.32883596834603,70.12115234165636,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.947,29.0,20.6,603421.7012672814,536310.093803545,71.62040329999999,84.2554837,0.023,0.026099999999999998,156.05386484983302,278.5707413151364,18763.33815862186,19380.35010648541,196.51005747126453,344.1612903225806,76.3126910725574,83.52669536572543,583030.6642002664,629054.7890617858,1280.0,1280.0,25.0,29.0,56.6978348,41.4284026,29.953246938775543,36.54553049630842,0.49824339999999995,0.4732527999999999,0.0,0.0,0.00390625,0.0,0.4973144999999999,0.4563764999999999,0.45620599999999994,0.47004239999999997,61046.7703146,104416.49424
60,162.0478548463897,163.565091104189,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1365082.3803977547,1394004.0412317996,48.118106000000004,26.0098436,0.015400000000000002,0.0108,86.70227999999997,40.593953333333346,13705.949820292395,5641.440404074063,52.181052631578915,59.92307692307647,166.1326097165863,159.64107340246048,1413146.5525073053,1349784.0899686958,1280.0,1280.0,30.0,30.0,2.9343156,2.3667728,0.00117370964199266,0.3212348316587331,0.7716337999999999,0.7719392,0.0,0.0,0.0,0.0,0.7714506,0.77681,0.7707423999999999,0.7728122,60743.430934200005,104512.05350400001
61,144.4252734420727,157.04537370064605,0.0,0.0,1280.0,1280.0,720.0,720.0,0.221,0.0,29.0,29.1,1220066.2374927502,1331301.7574069537,30.761148400000003,30.237832900000004,0.013,0.012,55.777633333333355,50.37750333333332,6905.380789154919,25316.966156639694,38.18,39.60000000000005,164.20819583715004,153.48261939324215,1396536.5558155987,1273110.0206291617,1280.0,1280.0,30.0,30.1,0.9654594999999999,4.2881219999999995,0.00107706879361887,0.00075946296296245,0.7705171,0.7690231999999999,0.0,0.0,0.0,0.0,0.7701534999999999,0.7694225,0.7705523999999999,0.7718598999999999,60038.3764071,103073.01283200001
62,157.05599671355068,164.27213187838743,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1333699.7488082547,1389021.823362324,22.952038199999997,39.5907412,0.011,0.014,35.117976666666685,60.99889054505007,6241.9552817457625,20562.721934614296,39.78439716312053,40.790769230769236,162.98736324499302,158.68203091827522,1380822.1169468898,1342873.7642398197,1280.0,1280.0,30.0,30.0,7.0531431,1.1019802,4.364258594164458,0.00090152763311597,0.2734742,0.271692,0.0,0.0,0.0,0.0,0.2776213999999999,0.27207359999999997,0.2752531,0.2715211999999999,59749.4741319,102291.54888
63,150.53632681578438,148.91827033453706,64.0,22.0,1280.0,1280.0,720.0,720.0,3.104,1.47,12.4,23.6,1259371.9826254388,1243025.2565932812,178.886716,170.0208906,0.0296,0.028600000000000004,399.64139999999986,316.86228296296304,17092.39498094734,12628.934468155912,276.337112622827,252.61675579322642,158.0734471713398,144.52830790494096,1338043.3768554504,1221749.1528314452,1280.0,1280.0,30.0,30.0,37.859143200000005,56.231909800000004,18.909312213403886,24.023612352393897,0.6980594000000001,0.5953066,0.0,0.0,0.00390625,0.05078125,0.699222,0.5950987999999999,0.698242,0.5964512,59828.396859,102886.920384
64,41.41094182428868,20.006865914917196,0.0,0.0,640.0,640.0,360.0,360.0,0.204,1.068,29.0,14.600000000000001,268323.4151496903,120465.26413496537,56.970557400000004,52.3792236,0.016,0.04020000000000001,130.37608689655178,184.55525212121216,18759.629915431426,8220.391686474715,242.08000000000018,405.2356902356897,22.406541112189448,41.957361860382726,147532.2570888027,268969.50421644776,640.0,640.0,14.200000000000001,29.0,34.2684838,24.8931088,107.1222268986283,47.96095551061679,0.7624326,0.6436098,0.0,0.0,0.0,0.0,0.6041012,0.614459,0.8521422,0.6671237999999999,59929.575048,102843.00441600001
65,163.29374072192806,157.01195067400357,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1384082.5201728835,1323356.2247713746,30.241613,32.2730598,0.013,0.013,43.10653333333334,46.20260666666666,21039.824822447288,1908.9677727656947,37.229999999999954,37.56000000000007,161.1232038385091,164.20169245015836,1359665.9586013353,1379489.1181279295,1280.0,1280.0,30.0,30.0,0.9661102,2.3227298000000003,0.00107203666499242,0.00077643848478738,0.12559199999999995,0.1226199999999999,0.0,0.0,0.0,0.0,0.1259398,0.12544539999999996,0.12498480000000001,0.1230191999999999,61054.5017502,104442.909792
66,69.6083305144917,52.10304492282441,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.921,24.900000000000002,21.3,526830.1808201028,396379.7451246416,72.61720509999999,66.14006439999999,0.025099999999999997,0.028799999999999996,212.7166235294114,254.12795999999975,2122.413422905644,26186.996214275146,101.5961538461536,320.1736842105267,59.48851347044036,71.86654290047618,443511.5698827031,510897.53733483277,1280.0,1280.0,20.200000000000003,24.900000000000002,102.1988209,66.97236299999999,199.5071423774954,101.28879199999997,0.16905529999999996,0.1571242999999999,0.0,0.0,0.0,0.0,0.5048980999999999,0.15294059999999998,0.1868345,0.18708209999999995,59791.7950056,102396.856176
67,144.96746387551588,141.67857968877286,0.0,31.0,1280.0,1280.0,720.0,720.0,0.0,0.946,27.2,21.6,1224126.6041335787,1180366.3085959735,77.2067002,192.267233,0.027,0.027800000000000002,150.87159714285718,393.1284145161291,18732.50653534767,19495.28066085809,129.5847619047619,275.44313725490196,145.56626365713632,145.38350064393632,1203981.3920511168,1235419.4705297158,1280.0,1280.0,30.0,30.0,62.8188686,52.8053258,29.244163056426352,28.01568803866293,0.4463196,0.44120479999999995,0.0,0.0,0.03125,0.0,0.4493588,0.4340914,0.4513887999999999,0.44183619999999996,59943.284415,102898.86672
68,156.4565951690746,154.33864532928084,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.395,30.0,30.0,1319327.0102929298,1302765.624086064,34.2532292,27.584364400000002,0.011,0.011,52.346273333333336,52.13279548387098,21734.53680406778,17126.848463049693,40.40000000000008,76.18139534883723,158.98171643277396,161.79666833323677,1342830.5504719766,1374948.4617805085,1280.0,1280.0,30.2,30.0,3.7541004,2.0229924,0.0010133333333345999,0.00083864450961246,0.5737608,0.5711978,0.0,0.0,0.0,0.0,0.5722993999999999,0.5703708,0.5726894,0.5718204,59869.893636,102683.438496
69,160.96130270637528,162.86843721696889,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1359813.4538178905,1390643.4004914435,27.7200024,42.3469087,0.012,0.013699999999999999,40.90482666666663,72.42486161290321,16920.42394214512,20232.38662644004,57.39999999999999,64.39565217391302,165.31128708131968,162.30954559413695,1394067.117644476,1371727.8607933638,1280.0,1280.0,30.0,30.0,4.7492579,2.5415546,2.617199723444374,0.00081186222140395,0.12362659999999992,0.12586969999999997,0.0,0.0,0.0,0.0,0.14122459999999998,0.12035549999999991,0.1377332,0.1329083999999999,59597.9522649,102306.806208
70,156.94530836473407,153.73017329318077,9.0,21.0,1280.0,1280.0,720.0,720.0,2.109,1.015,21.200000000000003,28.0,1336359.3064702998,1311891.7344091025,172.4935711,166.8214585,0.027,0.027,313.3033325806452,301.77549,22886.883148691646,13985.680768024693,232.03181818181812,215.42666666666673,158.6329557186766,158.821426291187,1329355.5962871574,1336345.1767532972,1280.0,1280.0,30.0,29.0,25.9012261,40.4989694,12.305795031055899,16.7485956312769,0.6937182,0.5910384999999999,0.0,0.0,0.0,0.00390625,0.6621211499999999,0.5884566999999999,0.66264555,0.5893231999999999,61401.9500388,104665.368624
71,77.8091369854103,48.80597208101888,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,1.1398000000000008,27.0,16.2,576035.738320626,369359.629625477,71.6746804,57.9292378,0.0238,0.034600000000000006,187.27765057471268,176.71695749999998,14852.909158591125,11745.440538639561,166.92085106382993,194.11707317073174,61.580040101414454,72.56929967646983,457172.1468112536,539251.4463775711,1280.0,1280.0,17.2,27.4,41.020796000000004,65.0128726,52.05906841386163,77.53102479532166,0.6165772,0.6327149999999999,0.0,0.0,0.0,0.0,0.6010833999999999,0.6703306,0.7414396,0.6445282,59864.2675344,102657.72633599999
72,156.13308444406016,158.69668991416043,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.232,29.0,29.0,1311048.9915386408,1335397.2484453348,22.2067984,30.1557312,0.009,0.012,40.7113666666667,48.47226666666666,19304.723658054165,12934.537451179402,31.190769230769256,50.33015873015867,166.69055115307745,149.24284239655245,1406470.1930044536,1255401.2116085126,1280.0,1280.0,30.0,30.0,4.203275199999999,1.5450211999999999,0.0020851405622504004,0.00082765706066652,0.5731868,0.5727871999999999,0.0,0.0,0.0,0.0,0.5738558,0.5712643999999999,0.5731294,0.5716398,60024.5293158,102407.361504
73,164.96052105035486,160.11637844276746,0.0,0.0,1280.0,1280.0,720.0,720.0,0.188,0.0,30.0,29.0,1391538.827093004,1348293.140282916,22.582619800000003,22.593505200000003,0.009,0.01,35.50480666666666,36.53695333333335,8926.800351975151,16918.745252335706,41.800000000000026,50.0,160.12082760220736,163.80822917029994,1353121.275926813,1373575.200407902,1280.0,1280.0,30.0,29.0,3.8719799999999998,4.080367,0.00112956078002605,0.00086538967300768,0.7730656,0.7708569999999999,0.0,0.0,0.0,0.0,0.7728419999999999,0.7711975,0.7733671,0.7705004,60194.8395468,102753.885408
74,34.90880773498675,9.297790394527375,0.0,0.0,480.0,640.0,270.0,360.0,0.0,3.1513999999999993,27.3,7.0,205593.42051133467,52497.97141362025,45.470220399999995,59.689811299999995,0.0157,0.11949999999999998,96.32348129032262,183.44860000000003,8213.391039290134,25690.2812683592,108.7777777777778,655.1399999999998,11.302572545302711,36.92663510365393,67077.6962193364,206903.84532319053,640.0,480.0,5.0,30.0,59.74966959999999,21.599486399999996,879.3572963636356,54.05596998299316,0.17302689999999998,0.1524002,0.0,0.0,0.055468749999999956,0.0,0.2993809,0.15900409999999998,0.1492061,0.15551109999999993,59928.5088423,102426.762672
75,70.49113518192897,49.29170140830364,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,1.6969999999999996,29.0,13.3,522317.92152679054,394655.44806588563,86.1473453,74.2208593,0.023,0.037099999999999994,192.58131666666662,252.172146875,12414.402693400965,20603.32493056214,198.8902127659577,374.1028571428576,56.665027824640134,72.80704797529019,440925.1635427238,545470.399148574,1280.0,960.0,17.5,30.0,137.128409,53.5351903,145.1388905855338,69.9457382051282,0.37247149999999996,0.3435274,0.0,0.0,0.00390625,0.0,0.49006565,0.3068115,0.3351395,0.41331169999999995,61042.303734299996,104197.612512
76,165.93327875623598,157.06048450281557,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.197,30.0,29.0,1410668.740287192,1331188.21365164,24.571303,31.283821200000002,0.012,0.012,38.41142,50.10468666666671,12627.129098780568,9077.881269956795,57.907801418439725,55.80000000000003,157.29481880250532,163.11599779363377,1325129.9841977772,1385926.0407686734,1280.0,1280.0,30.0,30.0,0.7939615999999999,0.9810344,0.0012825632632505201,0.00083442724056208,0.4296234,0.4287044,0.0,0.0,0.0,0.0,0.4237396,0.42050819999999994,0.42289119999999997,0.4414369999999999,59904.6628698,102624.661248
77,158.11643649892306,165.39441580154184,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.206,30.0,30.0,1343153.2287823805,1393383.3876811895,27.1884366,32.4928362,0.012,0.012,37.8927066666667,47.41928666666667,14186.01888623894,10286.912339275736,76.48631578947368,58.971428571428575,162.93547091474582,161.78789275156336,1380674.7345214665,1369075.4109414204,1280.0,1280.0,31.0,30.0,2.6976282,3.2183072,0.0011668528864056402,0.00084372848163326,0.1224977999999999,0.1212096,0.0,0.0,0.0,0.0,0.12273259999999994,0.1421876,0.12234179999999996,0.13869659999999995,61020.280062000005,104238.332064
78,143.54483306543275,164.00659453051205,3.0,16.0,1280.0,1280.0,720.0,720.0,0.198,1.149,20.7,27.0,1201926.3354115854,1390861.3629737343,65.1006717,146.76850890000003,0.0279,0.026,136.62031000000005,306.86240999999984,22790.78757997366,11768.709127839655,209.03999999999988,218.0397727272727,159.1084981982028,155.03465689386098,1349723.1875644338,1300461.1114549413,1280.0,1280.0,30.1,30.0,33.1348157,40.9318195,20.897209659090937,20.50231510282023,0.8238799,0.7894526,0.0,0.0,0.0,0.0,0.8244112,0.7900694999999999,0.822919,0.7907236,60292.07563680001,103381.87920000001
79,61.19712355931222,71.23071534258803,14.0,35.0,960.0,1280.0,540.0,720.0,2.872,5.568,11.8,15.0,494166.60574518575,521267.6950260198,86.1802548,191.5843038,0.03440000000000001,0.030400000000000003,309.9325778409092,463.0858054545453,5063.117769894583,21848.96031560911,404.0329670329659,542.5384615384614,71.59163157541823,72.16935000756575,525757.7975689003,534547.609634348,1280.0,960.0,30.0,30.0,71.0898314,138.51900659999998,45.30193750000003,56.486881333333336,0.881,0.8144286,0.0,0.0,0.0078125,0.03515625,0.8754242,0.7953276,0.9497256,0.9356876000000001,61374.8917782,104470.996704
80,159.38996362633918,161.01209865602098,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1348602.877759481,1343376.0857102035,30.150908,43.9918362,0.012600000000000002,0.014,43.27065333333333,62.3033866666667,17862.501815963817,21096.015801715563,61.363636363636466,76.39999999999993,161.38503024841665,156.73596884481296,1368609.0694363045,1325861.8145726572,1280.0,1280.0,30.0,29.0,4.1318116,0.6157656,2.0944545724025487,0.00080170241743296,0.12432539999999995,0.12369679999999995,0.0,0.0,0.0,0.0,0.1241,0.1248992,0.12994059999999996,0.13377059999999996,60986.2823136,103959.304128
81,83.8612419479133,50.002439574405294,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.991,29.0,23.900000000000002,644552.4475885715,369703.2740953689,65.9888481,83.90646799999999,0.023,0.027199999999999995,126.17606924731189,260.8972835483871,16997.56531205001,16718.269813709183,128.52631578947353,306.639093137255,54.27755377992647,83.27358410610955,416730.55933606485,637054.4261568972,960.0,1280.0,26.5,30.0,96.1437665,44.9432079,118.97814197530863,42.338855592105276,0.20224289999999998,0.17394999999999997,0.0,0.0,0.0,0.0,0.28077969999999997,0.16215349999999998,0.1662262,0.1994234,59726.0232513,102221.647728
82,37.215895582442,7.199235014504947,0.0,0.0,640.0,640.0,360.0,360.0,0.0,4.785400000000001,29.0,2.0,168701.330167607,58535.321867139624,45.0017774,58.0259714,0.015,0.1012,146.46063999999987,275.8350428571429,22476.33821031447,14700.435791979247,217.14580645161283,480.8907563025212,10.003414462641391,38.22133137503364,73399.28690218156,193066.35308166544,640.0,640.0,3.0,30.0,62.0905998,39.9622402,160.84217236842113,69.43354068027207,0.5540134000000001,0.4966917999999999,0.0,0.0,0.0,0.0,0.5273804,0.4984467999999999,0.6388976000000002,0.47413979999999994,60243.0844176,102167.27481599999
83,150.2543899829139,145.95705037671542,0.0,2.0,1280.0,1280.0,720.0,720.0,0.0,0.38,25.3,23.8,1275163.1965917156,1193938.7758499398,77.7826604,70.4767069,0.0277,0.0277,172.0575933333334,165.6808327956989,994.1316190288373,14768.10285323603,146.55999999999995,216.86486486486532,142.13885498565145,146.06269166574953,1189962.22943366,1216894.6326581552,1280.0,1280.0,30.0,30.0,72.7484734,79.8570776,23.566114082078883,44.8804885848535,0.28423329999999997,0.28641369999999994,0.0,0.0,0.0,0.0,0.2853346,0.28102079999999996,0.2961214,0.28363069999999996,59750.6155722,102143.58465599999
84,87.42436753942278,44.37769909759662,3.0,2.0,960.0,960.0,540.0,540.0,0.0,2.267,26.0,9.0,672097.2574063189,347904.70611014456,62.185808400000006,60.305268600000005,0.023600000000000003,0.055,110.77503333333341,208.18235000000013,7603.785534234708,4248.787553397676,208.20000000000005,461.0222222222214,50.024290860268145,78.17860536309108,364218.7476348828,591441.9477095329,960.0,960.0,10.0,27.8,114.9148678,102.35688640000001,140.71688695652193,82.397745814491,0.19301159999999995,0.21554259999999997,0.12656250000000027,0.0,0.24609375,0.0,0.15152559999999995,0.18921199999999994,0.18274579999999999,0.17759719999999998,60762.6049086,103858.78176
85,154.12295030173306,151.37632289467822,5.0,3.0,1280.0,1280.0,720.0,720.0,0.903,0.196,27.0,27.1,1292875.0431124114,1277230.9067514907,69.9141778,68.78689200000001,0.028900000000000002,0.027,167.09654333333333,137.81344946236555,19987.994352466634,15674.072588280647,231.56000000000003,226.32258064516114,155.22924323860235,146.98045905573173,1296381.5130669957,1235107.1991519618,1280.0,1280.0,31.0,30.0,48.0164064,64.83827210000003,25.952485709479905,50.663610669422326,0.7931214,0.792326,0.0,0.0,0.01171875,0.0,0.7922910999999999,0.7901854,0.8009394999999999,0.791156,60129.99931680001,102526.04236800001
86,161.97397002995518,164.3444479842802,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.198,29.3,30.0,1363548.0396529227,1394971.0031909468,23.9065914,25.510624,0.01,0.009,36.01436586206898,34.92885999999999,12012.55779306473,18198.949208416594,39.34823529411785,59.73500000000003,164.3234965374226,164.08990962324253,1398801.236319097,1380763.1170674972,1280.0,1280.0,30.0,30.0,1.2009736,0.1970158,0.00126665418227273,0.0007333550630160001,0.12167789999999999,0.12046349999999989,0.0,0.0,0.0,0.0,0.12113939999999997,0.118704,0.12301329999999994,0.11997999999999989,59728.8008898,102455.677632
