identifier,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya,Upload,Download,Latency,Condition
1,161.07278695534256,155.58737541465,0.0,7.800000000000004,1280.0,1280.0,720.0,720.0,0.0,0.8501000000000006,29.0,25.1,1383360.2327463226,1310025.740074901,22.8711751,25.164217000000008,0.009,0.012,34.22969999999999,125.8802427536234,11549.250700799828,12711.434840528136,40.0,40.0,159.86923269856297,159.67159904171797,1348928.690394811,1353345.032532761,1280.0,1280.0,30.0,29.0,1.418351,0.419694,0.0010756033182508,0.0008508571428572,0.0742383,0.2717728999999999,0.0,0.0,0.00390625,0.0,0.0728298,0.2722458999999999,0.0728197999999999,0.2720151999999999,62718.5879523,97833.738,20000,25000,250,25.0
2,79.79643471491825,101.16368958451498,0.0,0.0,1280.0,1280.0,720.0,720.0,0.213,0.294,30.0,25.3,593433.4659378413,810946.5918312151,76.41307885,48.9169182,0.02195,0.0267,172.4550926366121,170.55600603448283,14626.656648602942,24209.106868166225,129.0396825396825,50.0,104.60161564078574,81.96327285787842,822398.7718185509,618294.3175136845,1280.0,1280.0,30.0,29.1,84.1296206,63.427579,206.7565041402437,45.07326416797488,0.0777305499999999,0.5993682,0.0,0.0,0.0,0.0,0.07699735,0.638351,0.0761461,0.5980728,62409.12345675,98990.744448,1000,12000,550,71.0
3,88.76276561828597,37.9885662920371,0.0,0.0,1280.0,960.0,720.0,540.0,0.232,0.0,29.0,25.4,681296.678518812,282657.9828982197,82.24834845000001,22.4385928,0.02255,0.0591,146.68119833333327,164.21799000000044,23693.4645365216,24829.712574711608,125.4648728131093,69.00196078431372,43.11309056297282,87.39668305874883,320150.00715150824,678818.3941311539,960.0,1280.0,28.6,30.0,68.52300165,40.71758070000001,231.73204682749557,35.847569590053794,0.0711229499999999,0.8641038,0.0,0.0,0.0,0.0,0.07506135,0.8153094999999999,0.0709170999999999,0.8186998999999999,63142.55697330001,96024.274944,1000,5000,750,95.0
4,159.91579915272018,134.2920709106866,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1360366.3903220918,1105571.144045361,26.2322768,54.557634400000005,0.011,0.026,38.338173333333295,103.69346666666672,16644.56755271755,20267.19158032612,59.62755102040831,192.36,123.48678486019288,158.9762123007494,1031956.588905462,1345742.832262821,1280.0,1280.0,30.0,30.0,37.0315666,0.8795827999999999,8.680541489361698,0.0008011665745685,0.0717409999999999,0.289636,0.0,0.0,0.0,0.0,0.0715699999999999,0.2826383999999999,0.0729675999999999,0.2877438,63017.2288746,102183.393504,5000,2000,250,38.0
5,47.22878063573733,161.2197532237718,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,328793.0456457838,1365601.862087456,45.9086488,25.3606605,0.016,0.0129,80.49480967741928,49.718500000000006,13849.984018658106,24881.648040067867,212.38,56.78000000000004,151.24820863002685,48.96163937567088,1280335.525481709,337450.4109483378,1280.0,640.0,29.0,29.1,4.0915483,25.1393317,0.0012923933095561,37.29920106907901,0.0708157,0.4372423,0.0,0.0,0.0,0.0,0.0708206,0.4425566,0.0703127,0.4294205999999999,63170.393995800005,101452.032432,1000,25000,400,47.0
6,156.61678820088113,159.15077040571956,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1318802.7053267087,1356905.8413593725,28.7532587,28.4198158,0.011,0.014,46.08615666666668,45.385876666666654,3080.011022812373,26435.853688408803,38.242608695652144,37.54000000000002,165.96341391631185,151.99915547353896,1407770.2033816727,1286001.5601999457,1280.0,1280.0,30.0,30.0,0.6003937,1.3761604,0.0012781182795695,0.0009476899035195,0.0721419999999999,0.269196,0.0,0.0,0.0,0.0,0.0815904,0.2886081,0.0728046,0.2817701999999999,62700.1275159,103693.724064,5000,12000,250,30.0
7,11.499832788999214,159.63613467342788,0.0,0.0,320.0,1280.0,180.0,720.0,3.082,0.0,10.0,29.0,60699.8090446487,1338534.24236279,60.1118306,22.8799986,0.0621999999999999,0.0183999999999999,260.8095502185314,48.002162402669626,20086.740109663064,25364.623980794848,294.42013888888886,40.000000000000014,165.19162431313092,9.001151566379566,1406809.6208328782,59028.8077382837,1280.0,320.0,30.0,6.8,10.5343592,42.8589128,2.666273436189839,150.19541442125237,0.072356,0.7852078,0.0,0.0,0.0,0.00390625,0.0713867999999998,0.782782,0.0722717,0.7857788,63574.346115,96486.208896,500,12000,750,92.0
8,167.6992945871526,153.60567942950837,1.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1424202.7595106475,1294982.6854349223,24.1079374,58.4835634,0.009,0.0258,35.172410710382515,105.46012666666654,22424.42761787419,4766.523290160673,39.121212121212174,63.83999999999952,155.7774862604703,159.61291947930934,1312293.648586298,1357251.4482285588,1280.0,1280.0,30.0,30.0,48.7446018,1.0537428,19.0809049036912,0.0007994338007766,0.0723802,0.2786713999999999,0.0,0.0,0.0,0.0,0.0723039,0.2807034,0.0731689,0.278821,62866.523475,103045.569408,20000,2000,250,37.0
9,162.82336847149247,129.0305787075127,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,27.0,1384259.8940940553,1035861.4868120888,26.543454,51.447893,0.011,0.027,39.56866666666674,170.8502647058824,29683.588099280914,7641.816485175066,95.60000000000008,106.3414634146342,122.0336630220691,166.11877780309473,998187.3502760576,1421776.594888704,1280.0,1280.0,31.0,30.0,132.568922,3.825926,42.52309139784946,0.0008225806451616,0.072403,0.778976,0.0,0.0,0.0,0.0,0.072235,0.779816,0.073044,0.77887,63046.486755,96023.20896,5000,2000,750,98.0
10,33.80732365400828,164.74426549822692,0.0,0.0,480.0,1280.0,270.0,720.0,2.638,0.0,28.0,29.0,150112.70467446718,1394046.3665622878,34.8788978,25.2258932,0.0173999999999999,0.0163999999999999,74.35751350087665,48.95771333333336,22676.241029937177,23203.954556358,380.21345530779496,63.85306122448976,165.92637611197569,34.807447217321744,1399589.4751653369,146690.83345223826,1280.0,480.0,29.0,28.0,10.4731534,46.7313772,1.1296771881016725,65.29808546099285,0.0713897,0.4822937999999999,0.0,0.0,0.0,0.0,0.0713837999999999,0.5145783999999998,0.0707485,0.4557009999999999,62480.9910438,102029.097504,500,5000,400,56.0
11,163.79605673716273,167.27936800936033,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.2,1400894.67815346,1429005.9602335135,30.1865938,34.9698512,0.013,0.0148,50.717236666666665,54.5829133333333,22649.329073392382,23068.38383045244,57.16007130124778,57.400000000000006,169.82856612844515,163.06851002257497,1452499.7834668446,1380124.553320892,1280.0,1280.0,30.0,29.0,0.5670108,4.959026,0.0800269320736263,0.0008052710698875,0.0707093999999999,0.2723323999999999,0.0,0.0,0.0,0.0,0.0702837,0.2808748,0.0715484999999999,0.2771604,62602.4573496,104083.852608,5000,12000,250,30.1
12,160.08217261258002,159.08351848309036,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1346702.9899618065,1346498.9088452524,38.514029,30.45217,0.012,0.021,60.09059999999996,111.44331428571428,17583.74759011059,29569.7571716131,52.200000000000045,58.79999999999996,159.22804328346342,156.10018866250024,1356024.4058367135,1334464.489755254,1280.0,1280.0,29.0,30.0,97.147284,5.322471,0.5507819148936492,1.5475989583333312,0.0717619999999999,0.7795259999999999,0.0,0.0,0.0,0.0,0.072281,0.784119,0.071228,0.7753599999999999,63060.835131,96032.75856,5000,25000,750,86.0
13,170.48353819061109,162.2060106799345,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1451205.5559978725,1371109.3853874109,44.35694,27.982339,0.0104999999999999,0.015,66.14065054644809,78.51427586206903,13428.65563643291,18699.49531276827,39.3,33.0,157.97069806978743,159.78494976962816,1341703.1279503,1347993.771741514,1280.0,1280.0,30.0,30.0,7.511388499999999,7.790038999999999,1.695815856777492,1.736988888888888,0.070557,0.774857,0.0,0.0,0.0,0.0,0.070267,0.773926,0.071014,0.7734679999999999,62921.2773735,96272.1384,20000,5000,750,93.0
14,156.2610240409561,164.3095302814521,0.0,0.0,1280.0,1280.0,720.0,720.0,0.228,0.0,30.0,29.0,1332654.9091725731,1387756.4593713323,49.0719686,27.6779018,0.0148,0.013,78.09994666666668,44.0385511827957,3980.29081147641,20814.33588669467,38.8549450549451,97.0,166.05931179199615,161.83999322856243,1412932.492034393,1360411.090660574,1280.0,1280.0,30.0,30.0,4.409179999999999,12.0424882,0.0012931331719122,4.9661892335652125,0.0713319999999999,0.4206082,0.0,0.0,0.0,0.0,0.070386,0.4231778,0.0704044,0.4210147999999999,62820.1674072,101554.691616,5000,25000,400,46.0
15,165.73400651721667,157.801581329538,0.0,0.0,1280.0,1280.0,720.0,720.0,0.58,0.0,30.0,30.0,1400556.3881622846,1347541.9722241391,41.3649494,24.0470648,0.0122,0.012,97.70149850594228,39.40969333333335,23193.942869669496,21623.769207506,38.98,40.0,162.20592596011733,160.87352739142233,1385824.2827180873,1349236.8433328057,1280.0,1280.0,30.0,30.0,6.5865942,0.6801372,0.5763616271141893,0.0007957307060755,0.0711837999999999,0.5732944,0.0,0.0,0.0,0.0,0.0715119999999999,0.5868011999999999,0.0709563999999999,0.5767822,62672.9450256,99161.714592,5000,25000,550,66.0
16,162.2272938930297,155.86458696583284,0.0,3.0,1280.0,1280.0,720.0,720.0,0.0,0.674,30.0,28.2,1378264.0056177976,1309327.9828268122,23.1575604,77.9432896,0.011,0.0298,35.98625333333334,216.35912566137563,20062.893305088164,5080.091439051211,60.32000000000001,250.0600000000001,153.37885044943127,164.52091033711707,1292006.0606598365,1391658.0751249618,1280.0,1280.0,31.0,30.0,78.566453,0.3693879999999999,79.26869547680785,0.0007869242394374,0.0714476,0.2890164,0.0,0.0,0.0,0.0,0.0722169999999998,0.2894864,0.0710511999999999,0.2880859999999999,62634.456927,101753.92608,20000,2000,250,37.1
17,34.98211385159422,156.16265320418472,0.0,0.0,640.0,1280.0,360.0,720.0,0.641,0.0,19.6,29.0,202317.11083194285,1328625.5308155126,67.9784076,36.4114908,0.0226,0.0166,155.54457241379328,73.68538666666669,24613.877575334525,4852.993625248321,335.8953846153845,40.00000000000005,158.11280713294423,34.168852624606714,1332710.268558487,201406.9070054539,1280.0,640.0,29.2,22.0,10.8590692,27.6100822,2.163286237915088,73.41296063756064,0.0719081999999999,0.4558168,0.0,0.0,0.0,0.0,0.0726285999999998,0.4411433999999999,0.072763,0.4965696,63046.1848464,101430.242112,500,5000,400,56.1
18,157.12534677166423,161.95791136821515,0.0,0.0,1280.0,1280.0,720.0,720.0,1.02,0.0,28.1,29.1,1327573.4298807909,1366940.326860997,69.0668996,25.4596746,0.0178,0.012,154.1178233333333,41.72264666666668,9172.779303043457,22114.274836577108,77.70571428571435,59.97999999999993,158.68276007628782,161.40305218483454,1352679.2783290525,1366618.3857412962,1280.0,1280.0,30.0,29.0,5.6608382,13.2520043,0.001122199413489,4.480824765494872,0.0719287,0.5740662,0.0,0.0,0.0,0.0,0.0710124999999999,0.5710459999999999,0.0721132,0.5825291,62831.0307807,98873.097648,5000,25000,550,66.1
19,59.811631835811646,144.6167024849819,0.0,0.0,960.0,1280.0,540.0,720.0,0.289,0.0,28.2,29.0,431302.3335588894,1206249.1220152488,82.2543244,70.5577268,0.021,0.026,217.55655999999988,139.51939333333337,4761.494983223694,24372.831833249067,178.51111111111112,68.19826086956516,142.09962322167263,60.81159832896047,1181911.877801602,445337.6447422413,1280.0,960.0,30.0,29.0,43.7002944,49.5082506,15.01040820135445,82.74890306038051,0.0726502,0.303128,0.0,0.0,0.0,0.0,0.0726625999999999,0.3662139999999999,0.0724759999999999,0.3122194,62674.3792458,102287.456064,1000,2000,250,39.0
20,151.07478955345587,163.9255061634425,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1281341.439575802,1384337.920900297,22.0737809,32.5220086,0.009,0.015,32.12904068965521,50.62323999999997,15204.73447688906,26512.64681176323,40.20000000000002,39.73416666666667,164.3394888915061,158.9308807669539,1392688.518804094,1339286.8696775006,1280.0,1280.0,30.0,30.0,0.6884243999999999,1.2756003,0.2285462962962959,0.0008410953961606,0.0743211999999999,0.2705258999999999,0.0,0.0,0.0,0.0,0.0744992999999999,0.2712265999999999,0.0739884,0.2715622999999999,62889.2033994,103825.252704,20000,12000,250,29.0
21,164.0697859580223,151.71817096845575,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1383958.9156059774,1285929.314673056,54.075781,28.452730000000003,0.0158,0.014,85.83763999999998,90.95557333333332,13399.63224462422,27935.6070867048,51.14117647058827,40.20000000000003,152.37895671983156,160.6893473980071,1282427.78561651,1365916.1396178994,1280.0,1280.0,29.0,30.0,7.262360399999999,14.728207,0.0013254468845773,5.6242862164846095,0.0724058,0.5785495999999999,0.0,0.0,0.0,0.0,0.0726596,0.5879822,0.0728086,0.5722748,63014.4406962,99083.61696,5000,12000,550,70.0
22,166.50780671246082,161.03174623640865,0.0,0.0,1280.0,1280.0,720.0,720.0,0.261,0.0,30.0,30.0,1412562.8633330348,1369169.8195611862,47.7357227,32.5660885,0.017,0.0157,77.87122666666667,52.78685500000002,22449.00751119609,19050.68694001199,54.00000000000006,50.0,157.56296482131287,167.20294460155716,1332898.9766009054,1419531.764793457,1280.0,1280.0,30.0,29.0,4.3730911,7.511582799999999,0.001393731109043,3.980743800186741,0.0717618999999998,0.4297681999999999,0.0,0.0,0.0,0.0,0.0712452,0.4254621999999999,0.0717103999999999,0.4338806999999999,62692.3837323,101450.649888,5000,5000,400,54.0
23,62.11936029717097,160.97579334717807,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,26.4,29.0,468082.0980224616,1356748.1139884696,58.6724632,22.643359200000003,0.0238,0.013,200.25991096774192,38.62627999999999,20495.511720398845,22907.231753311757,231.8400000000001,40.00000000000001,156.2584777384483,68.58865130846931,1311689.535396433,505799.3586537407,1280.0,960.0,30.0,28.2,6.8904434,77.84224119999999,0.0010818918918925,49.43993004385968,0.0708162,0.6127197999999999,0.0,0.0,0.0,0.0,0.0705043999999999,0.5928863999999999,0.0705777999999999,0.6474124,60028.1587458,99046.155072,1000,25000,550,67.0
24,157.09481546266292,105.6856171844999,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,30.0,28.1,1350497.41225805,874963.6223318168,38.81996120000001,21.300008,0.0129,0.0221,59.84948666666666,82.77564568965524,25753.08815837092,6610.44479869013,30.0,68.93999999999997,109.25988376455736,162.38774615465292,872920.1530641408,1395781.5638083145,960.0,1280.0,30.0,29.0,102.517875,6.7851408,35.25086556521744,2.344112489663156,0.0726270999999999,0.7709533000000001,0.0,0.0,0.0,0.0,0.0716678999999999,0.7706299999999999,0.0725628999999999,0.771164,62870.1645033,96253.999968,20000,25000,750,85.0
25,160.4667841510835,154.64524613893778,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1356437.2969544402,1305792.308348441,30.3140718,28.8004144,0.011,0.015,39.82502000000001,53.29674000000003,21462.564011116545,18870.11814200325,36.17951219512194,40.000000000000014,160.35750920450118,152.30181939013713,1373620.396776457,1287221.7394401338,1280.0,1280.0,29.0,29.0,10.7382296,0.865156,0.0010716886377934,0.0011390846583582,0.0739074,0.4228118,0.0,0.0,0.0,0.0,0.0727565999999999,0.4344237999999999,0.0735195999999999,0.4226013999999999,62949.9885462,101424.35328,5000,12000,400,50.0
26,34.390225938688594,164.02558701110604,0.0,0.0,640.0,1280.0,360.0,720.0,1.545,0.0,24.3,29.3,200950.2720176046,1389963.6518136314,49.7028268,35.28247999999999,0.0212999999999999,0.014,115.46409666666668,54.48437000000001,7883.307303009836,17712.8643651257,349.06896551724145,32.275384615384645,162.48229674373957,32.32952094303319,1375423.662091958,186184.5684634138,1280.0,640.0,30.0,20.000000000000004,2.8498383,52.4722563,0.7276904378742521,106.12702635314994,0.0718507999999999,0.3129913,0.0,0.0,0.0,0.0,0.072179,0.3188232,0.071793,0.3401456999999999,63630.3601269,103422.898944,500,25000,250,28.0
27,156.8677973018825,162.3948244440106,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1325485.4973111805,1390431.8589439185,35.6717352,30.5981293,0.011,0.014,51.91776333333334,45.37701666666664,12381.616020090189,18562.844838387424,53.451219512195145,40.0,163.61924128406645,163.3665220188076,1382213.7614754273,1377179.2118532734,1280.0,1280.0,30.3,30.0,3.0323819,2.4128305,0.0010761910325692,0.0007937049180327,0.0730678999999999,0.2751588999999999,0.0,0.0,0.0,0.0,0.0729475999999999,0.2976086999999999,0.0727907,0.2733232999999999,63814.7953233,103738.228704,5000,12000,250,30.2
28,41.97668845353745,161.7004400245794,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,269898.1528961816,1347132.3336525736,65.38959739999999,32.1666884,0.015,0.0127,134.65478129032255,56.29495241379311,1909.52241507638,22093.345092148727,140.28410513141438,40.0,161.2019381047757,41.35687923569539,1355656.6931105522,260339.138092838,1280.0,640.0,31.0,30.0,1.2344442,20.2203983,0.0011618590768571,52.24343932501832,0.0725022999999999,0.4499267999999999,0.0,0.0,0.0,0.0,0.0761598,0.4791351999999999,0.0729631999999999,0.4605711999999999,64860.9728319,100778.51592,500,25000,400,48.0
29,85.94455652975778,164.51063312964226,0.0,0.0,1280.0,1280.0,720.0,720.0,0.322,0.0,29.3,30.0,653261.1389108088,1400034.0159545343,75.75371559999999,47.2073819,0.022,0.0186999999999999,154.60958333333323,76.38564333333333,24117.36157217585,22236.241023558425,196.34,57.13999999999998,156.7435159356511,85.96167027883685,1324532.3701244632,641765.8213333255,1280.0,1280.0,30.0,30.0,6.4150911,67.09338639999999,2.499113216207178,57.59166005847951,0.0709867,0.4767030999999999,0.0,0.0,0.0,0.0,0.0715357999999999,0.4996141999999999,0.0711027,0.50401,63591.06574799999,100992.605232,1000,25000,400,47.1
30,156.44526325860983,149.99124652519342,0.0,0.0,1280.0,1280.0,720.0,720.0,0.312,0.0,30.0,29.0,1328011.9540745346,1291033.1172144888,25.7648374,61.7986312,0.009,0.026,44.49041854838709,108.57628666666665,16929.250986330062,23701.731743586195,38.57319148936169,51.34734693877549,153.34506357855352,156.34978836077232,1314377.1869252562,1311629.5661840937,1280.0,1280.0,30.0,30.0,41.038461,0.6382837,11.655651631025735,0.0008018525976639,0.0724423999999999,0.2764752,0.0,0.0,0.0,0.0,0.0722581999999999,0.2768415999999999,0.0751998,0.2773136,63860.8199796,102221.67096,20000,2000,250,37.2
31,89.00062822580975,146.14105081558327,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,27.2,650750.4905841199,1223194.983582623,71.0280458,72.846075,0.023,0.027,155.93498666666673,161.96341677419355,20976.29419697236,18099.70563240287,188.248695652174,40.0,147.15876240677127,86.14830213590574,1227943.223628669,650777.278630887,1280.0,1280.0,30.0,29.0,52.482745,50.468333,24.735514285714284,49.837544697356336,0.0717038,0.8327548,0.0,0.0,0.0,0.0,0.0706148,0.892212,0.0716342,0.8544464,64047.070684800005,95611.921344,1000,5000,750,95.1
32,14.40504404507842,136.61536309056115,0.0,0.0,480.0,1280.0,270.0,720.0,1.424,0.0,17.200000000000003,29.0,81170.5747462988,1112555.6527802378,30.375132,60.2931042,0.0738,0.026,169.9378833333336,123.01437333333315,16854.540024673086,24040.540960946648,351.38966131907324,87.96000000000001,145.97857455404815,13.404494791271372,1209048.286398016,86303.07912470546,1280.0,480.0,30.0,8.8,52.3602714,47.9637418,10.04768482287943,272.64937204301066,0.0721285999999999,0.4506986,0.0,0.0,0.0,0.0,0.0721374,0.4326567999999999,0.072168,0.4534725999999999,63941.5437066,100452.481248,500,2000,400,60.0
33,160.2375076752887,141.19162899723926,2.0,1.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1350012.06578404,1145757.4829330985,41.6048954,50.940781,0.014,0.026,62.23981333333329,102.51614666666674,7372.688150826236,26999.54144624259,64.7775,90.34615384615388,152.40920613256495,159.85418301229987,1255123.982653832,1361221.6957682825,1280.0,1280.0,30.0,29.2,58.6527386,13.1937484,14.713663692432917,4.462323823529415,0.0733889999999999,0.5835047999999999,0.0,0.0,0.0,0.0,0.0726134,0.589172,0.0726048,0.6004913999999999,63862.4552076,99019.027392,5000,2000,550,78.0
34,26.10689832015068,41.087603915440326,1.0,0.0,640.0,480.0,360.0,270.0,0.823,0.0,19.0,29.0,162546.04221147264,276816.60598889744,68.1734776,12.1659659,0.0217,0.0163,161.52603748079878,34.02126764705883,9796.35417385391,7895.523405996119,236.2261904761905,113.70879120879115,40.999491700429125,29.499828781231287,267376.7295484415,170457.2758127962,480.0,640.0,30.0,19.1,39.8295102,27.288444500000004,0.0007486696230467,65.93301400193802,0.0727794,0.8253873,0.0,0.0,0.0,0.0078125,0.0730318,0.831082,0.0719847,0.8192109,63436.6856277,95694.137184,500,5000,750,96.0
35,157.31419362299025,157.02961423572768,6.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1345965.1308626677,1335380.7629695027,41.08762780000001,32.7617893,0.013,0.0139,60.759033333333335,59.71145666666663,21636.776071494834,6848.366946309584,40.000000000000014,41.74,153.2139428409901,157.91739769572234,1312081.4359915473,1331713.8302963043,1280.0,1280.0,30.0,30.0,0.6954577000000001,7.662188499999999,0.0011151774785802,3.971480153363544,0.0722515,0.5689664999999999,0.0,0.0,0.0,0.0078125,0.0737705999999999,0.5691573,0.0721006,0.5689177,62644.5737757,97170.36408,20000,12000,550,69.0
36,40.23509147825772,158.37306488152743,0.0,0.0,640.0,1280.0,360.0,720.0,0.28,0.0,29.0,30.0,235395.9669310563,1335131.382939384,63.34123280000001,36.5738392,0.015,0.0148,118.80925935483867,68.36518666666669,17145.920944452595,20455.621917764307,151.9999999999999,49.7745098039216,162.91757658138152,39.9814562238828,1381022.068733765,233308.41554257844,1280.0,640.0,30.0,30.0,1.015119,21.1283254,0.0011385468128686,45.57615375494069,0.0721649999999999,0.6092472,0.0,0.0,0.0,0.0,0.0719115999999999,0.5894075999999999,0.0716369999999999,0.6110629999999999,63944.375544,98800.291584,500,5000,550,76.0
37,82.0061561626401,164.11589988528073,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,625243.3904204107,1393211.082559299,85.4921045,27.5078244,0.023,0.015,172.8231017204301,81.09085333333333,17649.63508803166,22568.18957713984,170.43999999999988,59.78969696969701,161.32125109556657,80.25929725950597,1362501.4587263186,588817.9685489547,1280.0,1280.0,30.0,29.0,63.3577783,87.000041,0.0019221672473939,76.14875511136492,0.0722304,0.6640902000000001,0.0,0.0,0.0,0.0,0.0712115,0.6987135,0.0720585,0.6234103,64049.6233251,99121.214832,1000,5000,550,75.0
38,33.80708071917899,159.5671231093061,0.0,0.0,960.0,1280.0,540.0,720.0,0.329,0.0,16.0,29.0,223441.8455485864,1345783.769713268,57.0752378,31.5905818,0.0294,0.0234,142.2015153846153,55.46564,9444.58795337063,27736.55983330529,211.3904761904761,53.01882352941184,162.25943695943374,36.38465829820937,1382349.4471894328,240813.5848577904,1280.0,960.0,30.0,16.8,1.342429,30.2775282,0.0012026666666673,90.84853165957448,0.0706635999999999,0.3253176,0.0,0.0,0.0,0.0,0.0719544,0.325302,0.072598,0.3309537999999999,64041.5226402,102358.574112,500,5000,250,36.0
39,153.37058591669214,134.07864549923926,0.0,0.0,1280.0,1280.0,720.0,720.0,0.227,0.196,30.0,28.2,1283614.078401367,1073790.6563176035,49.1363186,76.6728484,0.014,0.026,73.42638000000002,238.5693423655913,8621.017820225541,20427.54915740226,68.44923076923087,118.35999999999991,135.80202227733005,153.00498391621656,1112906.1242541154,1282053.3761565536,1280.0,1280.0,29.2,29.0,93.2983258,6.2802958,39.05812178633117,3.259770579478998,0.0714083999999999,0.4259645999999999,0.0,0.0,0.0,0.0,0.0721893999999999,0.4265534,0.0721464,0.4310274,64210.5367722,101294.065824,5000,2000,400,58.0
40,37.21141706603956,161.2674655781565,0.0,0.0,640.0,1280.0,360.0,720.0,0.531,0.0,27.2,29.0,205375.85794312696,1368257.0591050622,64.285293,38.3059944,0.0216,0.0194,202.40075,77.86903479262676,17098.13022997533,21692.7787315791,308.8146938775509,40.0,160.3836871196712,37.39562577973165,1351031.3298376307,207850.7378659299,1280.0,640.0,30.0,26.8,9.2116494,65.4338818,0.9810149709639988,161.49646451612898,0.0725157999999999,0.8234621999999999,0.0,0.0,0.0,0.0,0.0726899999999999,0.9558654,0.0729309999999999,0.8797334,63723.3406992,95689.152768,500,25000,750,88.0
41,71.8137761158682,162.21647182757349,0.0,0.0,960.0,1280.0,540.0,720.0,0.608,0.0,23.5,30.0,541969.5992300033,1378190.2896402734,39.1745355,23.5854237,0.0254,0.012,114.78898064516136,39.01004,17749.743042299207,24505.4817502078,267.7081081081081,53.86928104575152,162.8444190253094,68.32208444421828,1369151.7550813877,520101.486656502,1280.0,960.0,29.0,18.6,4.2794644,122.6777774,0.0010836363636369,57.064616689560346,0.0729702999999999,0.4527101999999999,0.0,0.0,0.0,0.0,0.0729889999999999,0.4518889,0.0736294999999999,0.5565976999999999,63672.891975,101332.166544,1000,12000,400,51.0
42,37.02804592548234,162.10723452480323,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,29.2,210604.52153432203,1386616.8952851957,92.2754736,18.0351376,0.0198,0.013,201.64482967741924,35.77290000000001,23240.229562817105,5361.88483324884,235.0,36.7220512820513,162.9150491966492,37.976453362407845,1384476.6092538636,213048.34944986508,1280.0,640.0,30.0,30.0,7.630722199999999,69.941435,0.0011181351167945,145.64518524077562,0.0728122,0.4626621999999999,0.0,0.0,0.0,0.0,0.0722348,0.4734739999999999,0.0717592,0.5334718,63783.3361032,100930.769472,500,12000,400,52.0
